# pack	reading	output	dataset	category
geography	ydbd	鈺鼎步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydbd	雲頂步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydbdrk	鈺鼎步道入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydc	永定厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydc	永德池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydcdsk	運動場登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydd	優點頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydd	圓墩頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yddxd	亞東地下道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydgs	漁電共生	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydj	永東街	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydj	育德街	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydjnp	義渡紀念牌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydjsqdmjt	運動家社區大門階梯	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydjsqztzd	運動家社區中庭走道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydk	永定坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydk	藥店口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydmkyz	永達煤礦遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydp	圓墩坡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydqhs	營地前活水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yds	伊達邵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yds	銀錠山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yds	雲戴山	rudy-2026.09.03:upstream	geography_history
geography	ydsbd	伊達斯步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydsbdcrk	伊達斯步道出入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydsbl	伊達邵部落	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydsslbd	印斗山森林步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydylsj	義大遊樂世界	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydz	崖頂站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ydzwq	誘蝶植物區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'can'chang'di	野餐場地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'can'qu	野餐區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'can'zhuo	野餐桌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'heng	爺亨	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'jian'chu'ru'kou	夜間出入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'jiang'hua'bu'dao	野薑花步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'lin'bu'dao	椰林步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'lin'da'dao	椰林大道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'lin'dao	椰林道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'liu	野柳	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'liu'gang'shan	野柳港山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'liu'li'deng'shan'bu'dao	野柳里登山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'liu'yu'gang	野柳漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'ma'nong'yuan	野馬農園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'yang'hui'guan	野漾會館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'yin	野銀	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'yin'leng'quan	野銀冷泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'ying'dong'shan'fo'zu'hui'jia'xiang'lu	夜迎東山佛祖回駕香路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'you'cun	椰油村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'zhen'jia'luo'sui'shan	夜珍加羅穗山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'zhu'chu'mo'zhu'yi	野豬出沒注意	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ye'zi'liao	葉子寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yebaaoshan	耶巴奧山	rudy-2026.09.03:upstream	geography_history
geography	yefenshan	野分山	rudy-2026.09.03:upstream	geography_history
geography	yefenshandongfeng	野分山東峰	rudy-2026.09.03:upstream	geography_history
geography	yemaganshan	野馬敢山	rudy-2026.09.03:upstream	geography_history
geography	yemaganshanbeifeng	野馬敢山北峰	rudy-2026.09.03:upstream	geography_history
geography	yeshan	野山	rudy-2026.09.03:upstream	geography_history
geography	yey	幼兒園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yeym	幼兒園門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yeymk	幼兒園門口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	玉峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	永富	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	永福	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	永芳	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	永豐	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	漁福	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yf	鳶峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfb	迎風堡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfc	玉峰村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfgd	陽峰古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfgdtzm	陽峰古道鐵柵門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfjsz	優福加水站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfks	油房坑山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfl	圓富里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfl	鳶峰路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yflw	永富路囗	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfm	迎風門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfmkswsyj	裕峰煤礦事務所遺跡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfn	約富霓	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfq	湧福泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfq	營房前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfq	義豐橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfqjzw	已廢棄建築物	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfqqyd	永福橋牽引道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfsq	永豐社區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfsw	圓峰山屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yft	永福堂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yfttdgm	永福堂土地公廟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yftx	岳飛銅像	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	咬狗	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	圓岡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	永光	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	永廣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	漁光	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	玉光	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	玉港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yg	鹽館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygbd	陽光步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygbs	陽光別墅	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygc	玉光村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygchq	苑港彩虹橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygczyh	鶯歌車站圓環	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygczzctd	鶯歌車站轉乘通道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdc	陽光電城	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdd	陽光大道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdd	陽關大道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdjsfy	原高等軍事法院	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdmzyy	鶯歌地名之原由	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygdsbd	鶯歌登山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygfhbd	鶯歌風華步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yggc	陽光廣場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygh	玉桂湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yghczqralyh	鶯歌火車站前仁愛路圓環	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygjc	螢光劇場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygjsw	陽光加水屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygk	雲廣坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygks	雲廣坑山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygl	玉桂嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yglbjl	玉桂嶺保甲路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygldlg	玉桂嶺東隆宮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yglfdc	玉桂嶺福德祠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yglfdg	玉桂嶺福德宮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yglj	悅光綠境	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yglxgc	玉桂嶺仙姑祠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygmkyz	鶯歌煤礦遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygpb	幽谷瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygpd	月光跑道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygq	陽光橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygq	鶯歌區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygq	鹽館前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygshy	陽光三合院	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygslsq	陽光山林社區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygsslj	鶯歌石山路徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygstmqcd	月光山天馬旗場地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygtcljtbq	鶯歌陶瓷老街徒步區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygtxgd	漁光通學古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygwt	月光舞台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygxdsk	銀光巷登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygyg	苑港漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygyj	油管遺跡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygz	鶯歌鎮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygzqc	搖滾蒸氣船	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ygzxps	陰溝支線排水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	永和	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	圓環	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	雲海	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	圓湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	月湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	營後	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yh	爺亨	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhb	硬漢碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhbd	櫻花步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhbdqd	櫻花步道起點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhbdzd	櫻花步道終點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhbwg	運河博物館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhbxs	雲海保線所	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhc	螢火蟲	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhc	永和村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhc	永恆池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhcfyc	螢火蟲復育池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhcwt	螢火蟲舞台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhd	溢洪道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhd	櫻花道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhd	櫻花陡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhdc	櫻花大池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhdcybd	櫻花大草原步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhdd	櫻花大道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhdylbd	銀河洞越嶺步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhdylbddsk	銀河洞越嶺步道登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhed	永懷恩德	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhgdcdsk	玉皇宮道場登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhgwgc	櫻花鉤吻鮭池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhgxyyjzs	永和耕莘醫院急診室	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhh	櫻花湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhjkbd	圓環健康步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhl	櫻花林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhl	硬漢嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhl	羊花崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhlbd	櫻花林步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhlbd	硬漢嶺步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhlxb	永懷領袖碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhly	櫻花陵園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhngggc	裕賀牛觀光工廠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhpb	銀河瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhq	永和區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhq	氧化渠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhs	銀行山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhsbd	銀行山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhsbdk	銀行山步道口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhsnfdsk	魚衡山南峰登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhsqz	櫻花三千秼	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhssk	永和山水庫	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhsz	議會山莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yht	氧化塘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhtgc	櫻花庭廣場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhwq	雲海溫泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhx	楊海峴	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhxc	玉環新村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhyj	悠活憶境	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhz	櫻花庄	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhz	櫻花鐘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yhzq	嚴戶棧橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'bai'ban	伊拜班	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'bing'men'zhen'da'men	疫病門診大門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'chang	宜昌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'chang'shan'deng'shan'lu'xian	一場山登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'cheng'mei'kuang	益成煤礦	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'chou	義稠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'cui'lu	挹翠路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'cun	易村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'da'shao	伊達邵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'da'shao'bu'luo	伊達邵部落	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'da'si'bu'dao	伊達斯步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'da'si'bu'dao'chu'ru'kou	伊達斯步道出入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	yi'da'you'le'shi'jie	義大遊樂世界	rudy-2026.09.03:mcbopomofo-derived	geography_history
