# pack	reading	output	source	category
poj	chhoe-puinn	chhoe-pūiⁿ	itaigi:17940	short_vocabulary
poj	chhoe-puinn7	chhoe-pūiⁿ	itaigi:17940	short_vocabulary
poj	chhoe-sann-koo	chhōe-saⁿ-ko͘	itaigi:11896	short_vocabulary
poj	chhoe-si-loo	chhōe-sí-lō͘	taihoa:11494	extended_vocabulary
poj	chhoe-sng	chhoe-sn̂g	taihoa:11522	extended_vocabulary
poj	chhoe-sng5	chhoe-sn̂g	taihoa:11522	extended_vocabulary
poj	chhoe-ta	chhoe-ta	itaigi:7544	short_vocabulary
poj	chhoe-ta	chhoe-ta	itaigi:7692	short_vocabulary
poj	chhoe-ta	chhoe-ta	taihoa:11523	extended_vocabulary
poj	chhoe-tau	chhoe-táu	itaigi:3175	short_vocabulary
poj	chhoe-tau	chhoe-táu	taihoa:11524	extended_vocabulary
poj	chhoe-tau2	chhoe-táu	itaigi:3175	short_vocabulary
poj	chhoe-tau2	chhoe-táu	taihoa:11524	extended_vocabulary
poj	chhoe-thau-loo	chhōe-thâu-lō͘	taihoa:11495	extended_vocabulary
poj	chhoe-thau-loo	chhōe-thâu-lō͘	taihoa:11496	extended_vocabulary
poj	chhoe-thau-loo	chhōe-thâu-lō͘	taihoa:11497	extended_vocabulary
poj	chhoe-thau-loo	chhōe-thâu-lō͘	taihoa:11498	extended_vocabulary
poj	chhoe-thau-loo	chhōe-thâu-lō͘	taihoa:11499	extended_vocabulary
poj	chhoe-tioh	chhōe-tio̍h	itaigi:3697	short_vocabulary
poj	chhoe-tioh	chhōe-tio̍h	itaigi:3698	short_vocabulary
poj	chhoe-tioh	chhōe-tio̍h	taihoa:11500	extended_vocabulary
poj	chhoe-u	chhōe-ū	taiwanese-basic:843	everyday_vocabulary
poj	chhoe2	chhóe	taihoa:11477	extended_vocabulary
poj	chhoe3-a2	chhòe-á	itaigi:15814	short_vocabulary
poj	chhoe3-phoa3-phe5	chhòe-phòa-phê	itaigi:15815	short_vocabulary
poj	chhoe5	chhôe	taihoa:11478	extended_vocabulary
poj	chhoe5	chhôe	taihoa:11479	extended_vocabulary
poj	chhoe5	chhôe	taihoa:11480	extended_vocabulary
poj	chhoe5	chhôe	taihoa:8467	extended_vocabulary
poj	chhoe5	chhôe	taihoa:8468	extended_vocabulary
poj	chhoe5-a2	chhôe-á	itaigi:16073	short_vocabulary
poj	chhoe5-a2	chhôe-á	itaigi:16606	short_vocabulary
poj	chhoe5-a2	chhôe-á	itaigi:3170	short_vocabulary
poj	chhoe5-a2	chhôe-á	taihoa:11481	extended_vocabulary
poj	chhoe5-a2	chhôe-á	taihoa:11482	extended_vocabulary
poj	chhoe5-a2	chhôe-á	taihoa:11483	extended_vocabulary
poj	chhoe5-ke	chhôe-ke	itaigi:15402	short_vocabulary
poj	chhoe5-ke3-siau3	chhôe-kè-siàu	itaigi:14771	short_vocabulary
poj	chhoe7	chhōe	itaigi:6620	short_vocabulary
poj	chhoe7	chhōe	taihoa:11484	extended_vocabulary
poj	chhoe7	chhōe	taihoa:11485	extended_vocabulary
poj	chhoe7	chhōe	taihoa:11486	extended_vocabulary
poj	chhoe7	chhōe	taiwanese-basic:842	everyday_vocabulary
poj	chhoe7	chhōe	taiwanese-basic:850	everyday_vocabulary
poj	chhoe7 be7 tioh8	chhōe bē tio̍h	itaigi:2053	short_vocabulary
poj	chhoe7 be7 tioh8	chhōe bē tio̍h	itaigi:2137	short_vocabulary
poj	chhoe7 be7-tioh8	chhōe bē-tio̍h	taiwanese-basic:847	everyday_vocabulary
poj	chhoe7 bo5	chhōe bô	itaigi:7367	short_vocabulary
poj	chhoe7 bo5-tioh8	chhōe bô-tio̍h	taiwanese-basic:849	everyday_vocabulary
poj	chhoe7 e7-tioh8	chhōe ē-tio̍h	taiwanese-basic:846	everyday_vocabulary
poj	chhoe7 tng2--lai5	chhōe tńg--lâi	itaigi:4612	short_vocabulary
poj	chhoe7 u7-tioh8	chhōe ū-tio̍h	taiwanese-basic:848	everyday_vocabulary
poj	chhoe7--tioh8	chhōe--tio̍h	itaigi:7012	short_vocabulary
poj	chhoe7--tioh8	chhōe--tio̍h	taihoa:11501	extended_vocabulary
poj	chhoe7--tioh8	chhōe--tio̍h	taihoa:11502	extended_vocabulary
poj	chhoe7--tioh8	chhōe--tio̍h	taihoa:11503	extended_vocabulary
poj	chhoe7--tioh8	chhōe--tio̍h	taiwanese-basic:845	everyday_vocabulary
poj	chhoe7-bo5	chhōe-bô	taiwanese-basic:844	everyday_vocabulary
poj	chhoe7-bo5-loo7	chhōe-bô-lō͘	itaigi:10997	short_vocabulary
poj	chhoe7-chhut	chhōe-chhut	taihoa:11487	extended_vocabulary
poj	chhoe7-chhut	chhōe-chhut	taihoa:11488	extended_vocabulary
poj	chhoe7-chiah8	chhōe-chia̍h	taihoa:11489	extended_vocabulary
poj	chhoe7-chinn5	chhōe-chîⁿ	taihoa:11490	extended_vocabulary
poj	chhoe7-khang-phang7	chhōe-khang-phāng	taihoa:11491	extended_vocabulary
poj	chhoe7-khang-phang7	chhōe-khang-phāng	taihoa:11492	extended_vocabulary
poj	chhoe7-kiu5	chhōe-kiû	itaigi:18674	short_vocabulary
poj	chhoe7-ma5-hoan5	chhōe-mâ-hoân	taihoa:11493	extended_vocabulary
poj	chhoe7-sann-koo	chhōe-saⁿ-ko͘	itaigi:11896	short_vocabulary
poj	chhoe7-si2-loo7	chhōe-sí-lō͘	taihoa:11494	extended_vocabulary
poj	chhoe7-thau5-loo7	chhōe-thâu-lō͘	taihoa:11495	extended_vocabulary
poj	chhoe7-thau5-loo7	chhōe-thâu-lō͘	taihoa:11496	extended_vocabulary
poj	chhoe7-thau5-loo7	chhōe-thâu-lō͘	taihoa:11497	extended_vocabulary
poj	chhoe7-thau5-loo7	chhōe-thâu-lō͘	taihoa:11498	extended_vocabulary
poj	chhoe7-thau5-loo7	chhōe-thâu-lō͘	taihoa:11499	extended_vocabulary
poj	chhoe7-tioh8	chhōe-tio̍h	itaigi:3697	short_vocabulary
poj	chhoe7-tioh8	chhōe-tio̍h	itaigi:3698	short_vocabulary
poj	chhoe7-tioh8	chhōe-tio̍h	taihoa:11500	extended_vocabulary
poj	chhoe7-u7	chhōe-ū	taiwanese-basic:843	everyday_vocabulary
poj	chhoeh	chhoeh	taihoa:11504	extended_vocabulary
poj	chhoeh	chhoeh	taihoa:11505	extended_vocabulary
poj	chhoeh-khui	chhoeh-khùi	taihoa:11507	extended_vocabulary
poj	chhoeh-khui3	chhoeh-khùi	taihoa:11507	extended_vocabulary
poj	chhoeh-sim	chhoeh-sim	taihoa:11510	extended_vocabulary
poj	chhoh	chhoh	itaigi:17047	short_vocabulary
poj	chhoh	chhoh	taihoa:11525	extended_vocabulary
poj	chhoh-chhoh-hau	chhoh-chhoh-háu	itaigi:13352	short_vocabulary
poj	chhoh-chhoh-hau2	chhoh-chhoh-háu	itaigi:13352	short_vocabulary
poj	chhoh-chhoh-kio	chhoh-chhoh-kiò	itaigi:13351	short_vocabulary
poj	chhoh-chhoh-kio3	chhoh-chhoh-kiò	itaigi:13351	short_vocabulary
poj	chhoh-kan-kiau	chhoh-kàn-kiāu	itaigi:13350	short_vocabulary
poj	chhoh-kan-kiau	chhoh-kàn-kiāu	taihoa:11527	extended_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:16213	short_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:16214	short_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:16215	short_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:16216	short_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:16217	short_vocabulary
poj	chhoh-kan-lak-kiau	chhoh-kàn-la̍k-kiāu	itaigi:3539	short_vocabulary
poj	chhoh-kan-soan	chhoh-kàn-soān	taihoa:11528	extended_vocabulary
poj	chhoh-kan3-kiau7	chhoh-kàn-kiāu	itaigi:13350	short_vocabulary
poj	chhoh-kan3-kiau7	chhoh-kàn-kiāu	taihoa:11527	extended_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:16213	short_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:16214	short_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:16215	short_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:16216	short_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:16217	short_vocabulary
poj	chhoh-kan3-lak8-kiau7	chhoh-kàn-la̍k-kiāu	itaigi:3539	short_vocabulary
poj	chhoh-kan3-soan7	chhoh-kàn-soān	taihoa:11528	extended_vocabulary
poj	chhok	chhok	taihoa:11529	extended_vocabulary
poj	chhok	chhok	taihoa:11530	extended_vocabulary
poj	chhok	chhok	taihoa:11531	extended_vocabulary
poj	chhok	chhok	taihoa:11532	extended_vocabulary
poj	chhok	chho̍k	taihoa:11533	extended_vocabulary
poj	chhok-keng	chhok-kéng	taihoa:11535	extended_vocabulary
poj	chhok-keng2	chhok-kéng	taihoa:11535	extended_vocabulary
poj	chhok-ki	chho̍k-kì	taihoa:11534	extended_vocabulary
poj	chhok8	chho̍k	taihoa:11533	extended_vocabulary
poj	chhok8-ki3	chho̍k-kì	taihoa:11534	extended_vocabulary
poj	chhong	chhong	itaigi:7137	short_vocabulary
poj	chhong	chhòng	taihoa:11537	extended_vocabulary
poj	chhong	chhòng	taihoa:11538	extended_vocabulary
poj	chhong	chhòng	taiwanese-basic:855	everyday_vocabulary
poj	chhong siann	chhòng siáⁿ	itaigi:135	short_vocabulary
poj	chhong siann lah	chhòng siáⁿ lah	itaigi:6965	short_vocabulary
poj	chhong siann-hoe	chhòng siáⁿ-hòe	itaigi:1443	short_vocabulary
poj	chhong siann-mih	chhòng siáⁿ-mih	itaigi:1402	short_vocabulary
poj	chhong-beng	chhong-bêng	taihoa:11590	extended_vocabulary
poj	chhong-beng	chhong-bêng	taiwanese-basic:857	everyday_vocabulary
poj	chhong-beng5	chhong-bêng	taihoa:11590	extended_vocabulary
poj	chhong-beng5	chhong-bêng	taiwanese-basic:857	everyday_vocabulary
poj	chhong-bin	chhong-bín	taihoa:11591	extended_vocabulary
poj	chhong-bin2	chhong-bín	taihoa:11591	extended_vocabulary
poj	chhong-bo-ho	chhòng-bô-hó	taihoa:11539	extended_vocabulary
poj	chhong-chheng-chho	chhóng-chheng-chhó	taihoa:11536	extended_vocabulary
poj	chhong-chhiok	chhong-chhiok	taihoa:11592	extended_vocabulary
poj	chhong-chhiok	chhong-chhiok	taihoa:11593	extended_vocabulary
poj	chhong-chhu	chhòng-chhù	taihoa:11540	extended_vocabulary
poj	chhong-chhut	chhòng-chhut	taihoa:11541	extended_vocabulary
poj	chhong-cho	chhòng-chō	taihoa:11542	extended_vocabulary
poj	chhong-cho	chhòng-chō	taiwanese-basic:856	everyday_vocabulary
poj	chhong-cho-chhut	chhòng-chō-chhut	taihoa:11543	extended_vocabulary
poj	chhong-cho-lek	chhòng-chō-le̍k	taihoa:11544	extended_vocabulary
poj	chhong-chok	chhòng-chok	taihoa:11545	extended_vocabulary
poj	chhong-chut	chhong-chu̍t	taihoa:11594	extended_vocabulary
poj	chhong-chut8	chhong-chu̍t	taihoa:11594	extended_vocabulary
poj	chhong-giap	chhòng-gia̍p	taihoa:11546	extended_vocabulary
poj	chhong-gong	chhòng-gōng	taihoa:11547	extended_vocabulary
poj	chhong-gong	chhòng-gōng	taihoa:11548	extended_vocabulary
poj	chhong-ha	chhòng-hā	taihoa:11549	extended_vocabulary
poj	chhong-heng	chhong-heng	itaigi:3666	short_vocabulary
poj	chhong-i	chhòng-ì	taihoa:11550	extended_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19382	short_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19383	short_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19384	short_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19390	short_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19421	short_vocabulary
poj	chhong-keng	chhòng-kéng	itaigi:19422	short_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11551	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11552	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11553	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11554	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11555	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11556	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11557	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11558	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11559	extended_vocabulary
poj	chhong-keng	chhòng-kéng	taihoa:11560	extended_vocabulary
poj	chhong-keng--lang	chhòng-kéng--lâng	taihoa:11561	extended_vocabulary
poj	chhong-khan	chhòng-khan	taihoa:11562	extended_vocabulary
poj	chhong-khang	chhòng-khang	itaigi:11052	short_vocabulary
poj	chhong-khang	chhòng-khang	itaigi:1604	short_vocabulary
poj	chhong-khang	chhòng-khang	itaigi:18188	short_vocabulary
poj	chhong-khang	chhòng-khang	itaigi:18827	short_vocabulary
poj	chhong-khang	chhòng-khang	taihoa:11563	extended_vocabulary
poj	chhong-khang	chhòng-khang	taihoa:11564	extended_vocabulary
poj	chhong-khang	chhòng-khang	taihoa:11565	extended_vocabulary
poj	chhong-khang	chhòng-khang	taihoa:11566	extended_vocabulary
poj	chhong-khang	chhòng-khang	taihoa:11567	extended_vocabulary
poj	chhong-khang-kiu	chhòng-khang-kiû	itaigi:2242	short_vocabulary
poj	chhong-khiat	chhong-khiat	taihoa:11595	extended_vocabulary
poj	chhong-ki	chhòng-kí	taihoa:11568	extended_vocabulary
poj	chhong-kian	chhòng-kiàn	taihoa:11569	extended_vocabulary
poj	chhong-kiok	chhòng-kio̍k	taihoa:11570	extended_vocabulary
poj	chhong-ku	chhòng-kú	taihoa:11568	extended_vocabulary
poj	chhong-lah-sap	chhòng-lah-sap	taihoa:11571	extended_vocabulary
poj	chhong-lam	Chhong-lâm	itaigi:12755	short_vocabulary
poj	chhong-lam5	Chhong-lâm	itaigi:12755	short_vocabulary
poj	chhong-lip	chhòng-li̍p	taihoa:11572	extended_vocabulary
poj	chhong-ni	chhong-ní	taihoa:11596	extended_vocabulary
poj	chhong-ni2	chhong-ní	taihoa:11596	extended_vocabulary
poj	chhong-pan	chhòng-pān	taihoa:11573	extended_vocabulary
poj	chhong-pan-jin	chhòng-pān-jîn	itaigi:19602	short_vocabulary
poj	chhong-phainn	chhòng-pháiⁿ	taihoa:11574	extended_vocabulary
poj	chhong-pong	chhong-pōng	taihoa:11597	extended_vocabulary
poj	chhong-pong	chhong-pōng	taihoa:11598	extended_vocabulary
poj	chhong-pong7	chhong-pōng	taihoa:11597	extended_vocabulary
poj	chhong-pong7	chhong-pōng	taihoa:11598	extended_vocabulary
poj	chhong-seng	chhong-seng	taihoa:11599	extended_vocabulary
poj	chhong-si-jin	chhòng-sí-jîn	taihoa:11575	extended_vocabulary
poj	chhong-siann	chhòng-siáⁿ	itaigi:238	short_vocabulary
poj	chhong-siann	chhòng-siáⁿ	taihoa:11576	extended_vocabulary
poj	chhong-siann-mih	chhòng-siáⁿ-mih	taihoa:11577	extended_vocabulary
poj	chhong-siann-mih	chhòng-siáⁿ-mi̍h	taihoa:11578	extended_vocabulary
poj	chhong-siann-siau	chhòng-siáⁿ-siâu	itaigi:2067	short_vocabulary
poj	chhong-siann-siau	chhòng-siáⁿ-siâu	itaigi:6450	short_vocabulary
poj	chhong-siat	chhòng-siat	taihoa:11579	extended_vocabulary
poj	chhong-sin	chhòng-sin	taihoa:11580	extended_vocabulary
poj	chhong-siong	chhòng-siong	taihoa:11581	extended_vocabulary
poj	chhong-sng-e	chhòng-sńg-ê	taihoa:11582	extended_vocabulary
poj	chhong-song	chhong-song	taihoa:11600	extended_vocabulary
poj	chhong-ti	chhòng-tī	itaigi:17649	short_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11583	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11584	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11585	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11586	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11587	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11588	extended_vocabulary
poj	chhong-ti	chhòng-tī	taihoa:11589	extended_vocabulary
poj	chhong-ti	chhòng-tī	taiwanese-basic:858	everyday_vocabulary
poj	chhong2-chheng-chho2	chhóng-chheng-chhó	taihoa:11536	extended_vocabulary
poj	chhong3	chhòng	taihoa:11537	extended_vocabulary
poj	chhong3	chhòng	taihoa:11538	extended_vocabulary
poj	chhong3	chhòng	taiwanese-basic:855	everyday_vocabulary
poj	chhong3 siann2	chhòng siáⁿ	itaigi:135	short_vocabulary
poj	chhong3 siann2 lah	chhòng siáⁿ lah	itaigi:6965	short_vocabulary
poj	chhong3 siann2-hoe3	chhòng siáⁿ-hòe	itaigi:1443	short_vocabulary
poj	chhong3 siann2-mih	chhòng siáⁿ-mih	itaigi:1402	short_vocabulary
poj	chhong3-bo5-ho2	chhòng-bô-hó	taihoa:11539	extended_vocabulary
poj	chhong3-chhu3	chhòng-chhù	taihoa:11540	extended_vocabulary
poj	chhong3-chhut	chhòng-chhut	taihoa:11541	extended_vocabulary
poj	chhong3-cho7	chhòng-chō	taihoa:11542	extended_vocabulary
poj	chhong3-cho7	chhòng-chō	taiwanese-basic:856	everyday_vocabulary
poj	chhong3-cho7-chhut	chhòng-chō-chhut	taihoa:11543	extended_vocabulary
poj	chhong3-cho7-lek8	chhòng-chō-le̍k	taihoa:11544	extended_vocabulary
poj	chhong3-chok	chhòng-chok	taihoa:11545	extended_vocabulary
poj	chhong3-giap8	chhòng-gia̍p	taihoa:11546	extended_vocabulary
poj	chhong3-gong7	chhòng-gōng	taihoa:11547	extended_vocabulary
poj	chhong3-gong7	chhòng-gōng	taihoa:11548	extended_vocabulary
poj	chhong3-ha7	chhòng-hā	taihoa:11549	extended_vocabulary
poj	chhong3-i3	chhòng-ì	taihoa:11550	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19382	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19383	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19384	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19390	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19421	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	itaigi:19422	short_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11551	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11552	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11553	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11554	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11555	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11556	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11557	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11558	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11559	extended_vocabulary
poj	chhong3-keng2	chhòng-kéng	taihoa:11560	extended_vocabulary
poj	chhong3-keng2--lang5	chhòng-kéng--lâng	taihoa:11561	extended_vocabulary
poj	chhong3-khan	chhòng-khan	taihoa:11562	extended_vocabulary
poj	chhong3-khang	chhòng-khang	itaigi:11052	short_vocabulary
poj	chhong3-khang	chhòng-khang	itaigi:1604	short_vocabulary
poj	chhong3-khang	chhòng-khang	itaigi:18188	short_vocabulary
poj	chhong3-khang	chhòng-khang	itaigi:18827	short_vocabulary
poj	chhong3-khang	chhòng-khang	taihoa:11563	extended_vocabulary
poj	chhong3-khang	chhòng-khang	taihoa:11564	extended_vocabulary
poj	chhong3-khang	chhòng-khang	taihoa:11565	extended_vocabulary
poj	chhong3-khang	chhòng-khang	taihoa:11566	extended_vocabulary
poj	chhong3-khang	chhòng-khang	taihoa:11567	extended_vocabulary
poj	chhong3-khang-kiu5	chhòng-khang-kiû	itaigi:2242	short_vocabulary
poj	chhong3-ki2	chhòng-kí	taihoa:11568	extended_vocabulary
poj	chhong3-kian3	chhòng-kiàn	taihoa:11569	extended_vocabulary
poj	chhong3-kiok8	chhòng-kio̍k	taihoa:11570	extended_vocabulary
poj	chhong3-ku2	chhòng-kú	taihoa:11568	extended_vocabulary
poj	chhong3-lah-sap	chhòng-lah-sap	taihoa:11571	extended_vocabulary
poj	chhong3-lip8	chhòng-li̍p	taihoa:11572	extended_vocabulary
poj	chhong3-pan7	chhòng-pān	taihoa:11573	extended_vocabulary
poj	chhong3-pan7-jin5	chhòng-pān-jîn	itaigi:19602	short_vocabulary
poj	chhong3-phainn2	chhòng-pháiⁿ	taihoa:11574	extended_vocabulary
poj	chhong3-si2-jin5	chhòng-sí-jîn	taihoa:11575	extended_vocabulary
poj	chhong3-siann2	chhòng-siáⁿ	itaigi:238	short_vocabulary
poj	chhong3-siann2	chhòng-siáⁿ	taihoa:11576	extended_vocabulary
poj	chhong3-siann2-mih	chhòng-siáⁿ-mih	taihoa:11577	extended_vocabulary
poj	chhong3-siann2-mih8	chhòng-siáⁿ-mi̍h	taihoa:11578	extended_vocabulary
poj	chhong3-siann2-siau5	chhòng-siáⁿ-siâu	itaigi:2067	short_vocabulary
poj	chhong3-siann2-siau5	chhòng-siáⁿ-siâu	itaigi:6450	short_vocabulary
poj	chhong3-siat	chhòng-siat	taihoa:11579	extended_vocabulary
poj	chhong3-sin	chhòng-sin	taihoa:11580	extended_vocabulary
poj	chhong3-siong	chhòng-siong	taihoa:11581	extended_vocabulary
poj	chhong3-sng2-e5	chhòng-sńg-ê	taihoa:11582	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	itaigi:17649	short_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11583	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11584	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11585	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11586	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11587	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11588	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taihoa:11589	extended_vocabulary
poj	chhong3-ti7	chhòng-tī	taiwanese-basic:858	everyday_vocabulary
poj	chhonn-bi-chiu	chhoⁿ-bî-chiú	taihoa:8674	extended_vocabulary
poj	chhonn-bi5-chiu2	chhoⁿ-bî-chiú	taihoa:8674	extended_vocabulary
poj	chhoo	chho͘	taihoa:11604	extended_vocabulary
poj	chhoo	chho͘	taihoa:11605	extended_vocabulary
poj	chhoo	chho͘	taihoa:11606	extended_vocabulary
poj	chhoo	chho͘	taiwanese-basic:820	everyday_vocabulary
poj	chhoo	chho͘	taiwanese-basic:826	everyday_vocabulary
poj	chhoo	chhò͘	taihoa:11607	extended_vocabulary
poj	chhoo	chhò͘	taiwanese-basic:831	everyday_vocabulary
poj	chhoo-ang	chhò͘-àng	taihoa:11608	extended_vocabulary
poj	chhoo-bi-png	chho͘-bí-pn̄g	taihoa:11614	extended_vocabulary
poj	chhoo-bi2-png7	chho͘-bí-pn̄g	taihoa:11614	extended_vocabulary
poj	chhoo-chhai	chho͘-chhài	taihoa:11615	extended_vocabulary
poj	chhoo-chhai	chho͘-chhài	taiwanese-basic:829	everyday_vocabulary
poj	chhoo-chhai3	chho͘-chhài	taihoa:11615	extended_vocabulary
poj	chhoo-chhai3	chho͘-chhài	taiwanese-basic:829	everyday_vocabulary
poj	chhoo-chhan	chho͘-chhân	itaigi:1550	short_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11616	extended_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11617	extended_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11618	extended_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11619	extended_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11620	extended_vocabulary
poj	chhoo-chhan	chho͘-chhân	taihoa:11621	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	itaigi:1550	short_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11616	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11617	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11618	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11619	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11620	extended_vocabulary
poj	chhoo-chhan5	chho͘-chhân	taihoa:11621	extended_vocabulary
poj	chhoo-chheng	chho͘-chhēng	taihoa:11622	extended_vocabulary
poj	chhoo-chheng7	chho͘-chhēng	taihoa:11622	extended_vocabulary
poj	chhoo-chhi	chho͘-chhì	taihoa:11623	extended_vocabulary
poj	chhoo-chhi3	chho͘-chhì	taihoa:11623	extended_vocabulary
poj	chhoo-chhiang	chho͘-chhiâng	taihoa:11624	extended_vocabulary
poj	chhoo-chhiang5	chho͘-chhiâng	taihoa:11624	extended_vocabulary
poj	chhoo-chhoo	chho͘-chho͘	taihoa:11625	extended_vocabulary
poj	chhoo-chhoo	chho͘-chho͘	taihoa:11626	extended_vocabulary
poj	chhoo-chhoo	chho͘-chho͘	taiwanese-basic:828	everyday_vocabulary
poj	chhoo-chhoo pak-tng  m kann chiah-lang tek-chham hok-leng-ko	chho͘-chho͘ pak-tn̂g  m̄ káⁿ chia̍h-lâng Tek-chhàm ho̍k-lêng-ko	itaigi:10343	short_vocabulary
poj	chhoo-chhoo pak-tng5  m7 kann2 chiah8-lang5 tek-chham3 hok8-leng5-ko	chho͘-chho͘ pak-tn̂g  m̄ káⁿ chia̍h-lâng Tek-chhàm ho̍k-lêng-ko	itaigi:10343	short_vocabulary
poj	chhoo-chhui	chho͘-chhùi	itaigi:521	short_vocabulary
poj	chhoo-chhui	chho͘-chhùi	taihoa:11627	extended_vocabulary
poj	chhoo-chhui3	chho͘-chhùi	itaigi:521	short_vocabulary
poj	chhoo-chhui3	chho͘-chhùi	taihoa:11627	extended_vocabulary
poj	chhoo-chin	chho͘-chín	itaigi:12444	short_vocabulary
poj	chhoo-chin2	chho͘-chín	itaigi:12444	short_vocabulary
poj	chhoo-chiong	chho͘-chiong	taihoa:11628	extended_vocabulary
poj	chhoo-cho-lang	chho͘-chò-lâng	taihoa:11629	extended_vocabulary
poj	chhoo-cho3-lang5	chho͘-chò-lâng	taihoa:11629	extended_vocabulary
poj	chhoo-choa	chho͘-chóa	itaigi:8048	short_vocabulary
poj	chhoo-choa	chho͘-chóa	taihoa:11630	extended_vocabulary
poj	chhoo-choa	chho͘-chóa	taihoa:11631	extended_vocabulary
poj	chhoo-choa	chho͘-chóa	taihoa:11632	extended_vocabulary
poj	chhoo-choa	chho͘-chóa	taiwanese-basic:830	everyday_vocabulary
poj	chhoo-choa-pang	chho͘-chóa-pang	taihoa:11633	extended_vocabulary
poj	chhoo-choa2	chho͘-chóa	itaigi:8048	short_vocabulary
